11.45	8534299	-6.34692
11.45	7821291	-6.15727
11.45	38316	-1.22892
11.45	11623433	-6.8216
11.45	4130030	-5.26258
11.45	5623756	-5.68718
11.45	12158812	-6.89339
11.45	9946337	-6.5446
11.45	119873	-2.04936
11.45	527839	-3.17041
11.45	2250426	-4.56612
11.45	8354107	-6.28284
11.45	2621257	-4.74067
11.45	4612622	-5.41693
11.45	11621763	-6.8216
11.45	8353286	-6.28284
11.45	8535161	-6.34692
11.45	2250417	-4.56612
11.45	2409530	-4.60906
11.45	8728252	-6.34692
11.45	11623881	-6.8216
11.45	5623928	-5.68718
11.45	2513946	-4.65246
11.45	8534907	-6.34692
11.45	14236770	-7.19138
11.45	4512659	-5.36486
11.45	11620950	-6.8216
11.45	2985085	-4.87663
11.45	13306055	-7.11521
11.88	9947902	-6.5446
11.88	2108112	-4.48157
11.88	11890642	-6.89339
11.88	7657349	-6.15727
11.88	3188096	-4.96982
11.88	4711711	-5.46965
11.88	9527276	-6.47778
11.88	1847002	-4.35796
11.88	3544109	-5.06515
11.88	6841180	-5.97516
11.88	8176370	-6.21963
11.88	11367051	-6.8216
11.88	3709284	-5.11365
11.88	9734977	-6.5446
11.88	11892825	-6.89339
11.88	11625925	-6.8216
11.88	4513434	-5.36486
11.88	573794	-3.26242
11.88	13613791	-7.11521
11.88	6268326	-5.85772
11.88	11369451	-6.8216
11.88	3051115	-4.87663
11.88	2108126	-4.48157
11.88	10165414	-6.61237
11.88	11109426	-6.75085
11.88	2015440	-4.43995
11.88	10630377	-6.68112
11.88	115475	-2.0256
11.88	14553447	-7.26871
11.88	14242059	-7.19138
11.88	12161323	-6.89339
11.88	5036070	-5.52302
11.88	392386	-2.93439
11.88	705389	-3.42041
11.88	4417022	-5.36486
11.88	1374886	-4.04569
11.88	782788	-3.51818
11.88	12161308	-6.89339
11.88	9948670	-6.5446
11.88	4513590	-5.36486
11.88	1973147	-4.39875
11.88	271938	-2.65625
11.88	128976	-2.09721
11.88	2459868	-4.65246
11.88	4928324	-5.52302
11.88	7486425	-6.09576
11.88	10628390	-6.68112
11.88	5753197	-5.7433
11.88	13922578	-7.19138
11.88	4320409	-5.31341
11.88	11626175	-6.8216
11.88	14239289	-7.19138
11.88	4613529	-5.41693
11.88	11367423	-6.8216
12.34	5503820	-5.63177
12.34	6694783	-5.91606
12.34	12721095	-7.04017
12.34	1892602	-4.35796
12.34	10408221	-6.68112
12.34	6844309	-5.97516
12.34	5504109	-5.63177
12.34	1186967	-3.89817
12.34	10410131	-6.68112
12.34	5755318	-5.7433
12.34	10170127	-6.61237
12.34	232069	-2.54963
12.34	4224369	-5.31341
12.34	2734175	-4.78549
12.34	3188867	-4.96982
12.34	5504721	-5.63177
12.34	7317793	-6.09576
12.34	8924740	-6.4119
12.34	9121704	-6.4119
12.34	9529705	-6.47778
12.34	14886430	-7.26871
12.34	9737395	-6.5446
12.34	14246956	-7.19138
12.34	4224356	-5.31341
12.34	6997845	-6.03506
12.34	14887303	-7.26871
12.34	432334	-3.02138
12.34	5879237	-5.7433
12.34	8732105	-6.34692
12.34	8538984	-6.34692
12.34	91037	-1.86212
12.34	7317464	-6.09576
12.34	8177303	-6.21963
12.34	11895133	-6.89339
12.34	6844477	-5.97516
12.34	9528947	-6.47778
12.34	10632539	-6.68112
12.34	4712874	-5.46965
12.34	14246578	-7.19138
12.34	13925716	-7.19138
12.34	1593390	-4.19881
12.34	8001139	-6.21963
12.34	13013552	-7.04017
12.34	8360076	-6.28284
12.34	13616256	-7.11521
12.85	7829196	-6.15727
12.85	5383739	-5.63177
12.85	1848293	-4.35796
12.85	8003159	-6.21963
12.85	1665301	-4.23801
12.85	3961946	-5.21235
12.85	1114099	-3.82639
12.85	7489930	-6.09576
12.85	10173089	-6.61237
12.85	7490214	-6.09576
12.85	2987679	-4.87663
12.85	12168257	-6.89339
12.85	12437722	-6.96624
12.85	14247295	-7.19138
12.85	7319380	-6.09576
12.85	4930933	-5.52302
12.85	2515967	-4.65246
12.85	4225113	-5.31341
12.85	11373596	-6.8216
12.85	13016262	-7.04017
12.85	1735376	-4.2776
12.85	4616069	-5.41693
12.85	5756807	-5.7433
12.85	13318683	-7.11521
12.85	13929794	-7.19138
12.85	5505046	-5.63177
12.85	4714628	-5.46965
12.85	7319494	-6.09576
12.85	8361446	-6.28284
12.85	7829070	-6.15727
12.85	9738588	-6.5446
12.85	4322124	-5.31341
12.85	3710857	-5.11365
12.85	11117804	-6.75085
12.85	2411438	-4.60906
12.85	7318056	-6.09576
12.85	468687	-3.08037
12.85	946578	-3.68652
12.85	7154322	-6.03506
13.42	1563092	-4.15998
13.42	12726396	-7.04017
13.42	5758014	-5.7433
13.42	11900217	-6.89339
13.42	3711434	-5.11365
13.42	4931725	-5.52302
13.42	783228	-3.51818
13.42	8736122	-6.34692
13.42	10414494	-6.68112
13.42	9534614	-6.47778
13.42	3258177	-4.96982
13.42	1806859	-4.31758
13.42	5039532	-5.52302
13.42	1770716	-4.31758
13.42	2988604	-4.87663
13.42	13930687	-7.19138
13.42	4715668	-5.46965
13.42	1531054	-4.15998
13.42	6557693	-5.91606
13.42	7156269	-6.03506
13.42	13020180	-7.04017
13.42	12439175	-6.96624
13.42	851338	-3.58469
13.42	13930403	-7.19138
13.42	9124940	-6.4119
13.42	13321123	-7.11521
13.42	6697703	-5.91606
13.42	1067950	-3.79096
13.42	8364090	-6.28284
13.42	13932398	-7.19138
13.42	53601	-1.48337
13.42	13623542	-7.11521
13.42	12170338	-6.89339
13.42	11635765	-6.8216
13.42	377136	-2.90577
14.04	2358257	-4.60906
14.04	2412370	-4.60906
14.04	12442386	-6.96624
14.04	3472794	-5.06515
14.04	6016034	-5.80014
14.04	8543435	-6.34692
14.04	11637092	-6.8216
14.04	8931023	-6.4119
14.04	12173849	-6.89339
14.04	11902234	-6.89339
14.04	8183430	-6.21963
14.04	11122034	-6.75085
14.04	12729935	-7.04017
14.04	6558559	-5.91606
14.04	10639329	-6.68112
14.04	3629992	-5.11365
14.04	1264713	-3.97126
14.04	12728906	-7.04017
14.04	12441595	-6.96624
14.04	7003112	-6.03506
14.04	11637566	-6.8216
14.04	10875080	-6.75085
14.04	12442413	-6.96624
14.04	5039820	-5.52302
14.04	8007046	-6.21963
14.04	5385369	-5.63177
14.04	5263965	-5.57705
14.04	7664113	-6.15727
14.74	691344	-3.42041
14.74	6559304	-5.91606
14.74	10178278	-6.61237
14.74	8933074	-6.4119
14.74	9536517	-6.47778
14.74	5040704	-5.52302
14.74	2923766	-4.83081
14.74	5884035	-5.7433
14.74	4825319	-5.46965
14.74	7665544	-6.15727
14.74	4518693	-5.36486
14.74	3328359	-5.01721
14.74	14898202	-7.26871
14.74	6274185	-5.85772
14.74	10640152	-6.68112
14.74	11638445	-6.8216
14.74	14568659	-7.26871
14.74	335930	-2.82104
15.52	3630740	-5.11365
15.52	5884266	-5.7433
15.52	2575107	-4.69633
15.52	13628179	-7.11521
15.52	3259121	-4.96982
15.52	12732787	-7.04017
15.52	8008390	-6.21963
15.52	11123755	-6.75085
15.52	12444822	-6.96624
15.52	6559932	-5.91606
15.52	598974	-3.29354
15.52	8184970	-6.21963
16.41	11124762	-6.75085
16.41	3054215	-4.87663
16.41	12176858	-6.89339
16.41	4421915	-5.36486
16.41	7833733	-6.15727
16.41	3630961	-5.11365
16.41	10641797	-6.68112
17.42	1405141	-4.04569
17.42	6560562	-5.91606
17.42	9130015	-6.4119
17.42	2017814	-4.43995
